물품식별번호,중분류그룹번호,영문물품설명,영문카테고리명,카테고리명,대분류그룹번호,영문제작홈페이지주소,입력일자,영문업체설명
Repair work at four places, including Yeolmi Bridge, in 2020
-(Korea Land and Housing Corporation Gyeonggi Regional Headquarters) 
Road expansion work around Hwaseong Bibong District
-(Seoul Metropolitan Government Urban Infrastructure Headquarters)
Construction of Jinjon Line Vehicle Base 2
-(Urban Management Office in Namyangju, Gyeonggi-do) 
Improvement of Dangerous Road in Hopyeong-dong



3) Quote inquiry method :
We are selling products of guaranteed quality at a good price.
If you contact the contact information below, we will help you with the consultation easily and quickly. You are also welcome to visit our factory at any time  :)

*Address:
Head Office: 110, Achasan-ro 78, Gwangjin-gu, Seoul, Korea
Factory: 31-34, Biryong-ro 379-gil, Hwado-eup, Namyangju, Gyeonggi-do, Korea

*Contact: +82 2 444 4945
*Site: http://sjidtax.cafe24.com
*Email: sjind2009@gmail.com
*Kakao Talk ID: SDC",Civil Engineering Materials,토목 시설물,201508000000,http://sjidtax.cafe24.com,2016-07-12,"SDC Constlook Co., Ltd. is a facility maintenance company that directly produces road safety facilities and expansion joint products installed in bridges and building structures. We are currently selling products to the Korean national procurement market and certifying the excellence of our products with a number of patents and certifications. we continue to develop and develop continuously to meet the needs of our customers."

24619544,202506000000,"1) Company introduction :
SDC Constlook Co., Ltd. is a facility maintenance company that directly produces road safety facilities and expansion joint products installed in bridges and building structures. We are currently selling products to the Korean national procurement market and certifying the excellence of our products with a number of patents and certifications.
In addition, with differentiated technology and research and development, we continue to develop and develop continuously to meet the needs of our customers.


2) Product descriptions :

*Expansion Joint Cover :
This product is a finishing material installed in a position separated by an earthquake-resistant structure when constructing or expanding a building. It is installed in the joint caused by the contraction of concrete according to the temperature change of the structure so that the connection can walk smoothly.

*Product type
1) FR type: Long durability, and walkable installation is possible on the floor of the separated structure.
2) AIWs type: Long durability life and can be installed on indoor walls of separated structures.
3) AEWs type: Long durability and can be installed on the exterior wall of the separation structure.
4) ACTs type: Long durability, and can be installed on the indoor ceiling of the separation structure.


*SDC-EJC-FR100 Specifications
- Material: A6063-T5, EPDM
- Size: 123×50×3000 mm (Width×thickness×Length)

*Portfolio:
-(Mega Study) Yongin-si Mega Study EJC  
-(Dongsan Middle School) EJC, Dongsan Middle School, Gunsan City
-(Fungnap-dong Saemaul Geumgo Bank) Saemaul Geumgo Bank EJC
-(Laon Private Apartment) Raon Private EJC
-(Southern District Court) EJC for the new construction of Southern District Court


3) Quote inquiry method :
We are selling products of guaranteed quality at a good price.
If you contact the contact information below, we will help you with the consultation easily and quickly. You are also welcome to visit our factory at any time :)

*Address:
Head Office: 110, Achasan-ro 78, Gwangjin-gu, Seoul, Korea
Factory: 31-34, Biryong-ro 379-gil, Hwado-eup, Namyangju, Gyeonggi-do, Korea

*Contact: +82 2 444 4945
*Site: http://sjidtax.cafe24.com
*Email: sjind2009@gmail.com
*Kakao Talk ID: SDC",Other Construction & Building supplies,기타 건설 장비,201508000000,http://sjidtax.cafe24.com,2016-07-12,"SDC Constlook Co., Ltd. is a facility maintenance company that directly produces road safety facilities and expansion joint products installed in bridges and building structures. We are currently selling products to the Korean national procurement market and certifying the excellence of our products with a number of patents and certifications. we continue to develop and develop continuously to meet the needs of our customers."

24056051,202506000000,"Pushpull System is Korean smart door lock manufacturer that directly produces and sells smart locks under BABA Lock brand. Company is located in Daejeon and Sejong cities of South Korea and has selling agencies in Hochiminh, Hanoi, Hong Kong, Jakarta, Nairobi, New Delhi, Kuala Lumpur, New South Wales, Sydney and so on. 

BABA-8200 is the premium smart door lock with following functions.
★ Password Opening (20 passwords can be registered) 
★ Emergency Manual Opening (Two Keys are given in the basic product package)
★ Card Opening (50 Cards can be registered)
★ Double Lock Function
★ Master Card Function
★ Master Password Function
★ One-time Password
★ App Control (Bluetooth chip is chargeable)
★ Low Battery Alarm
★ Robbery & & Intrusion Alarm
★ Wrong Password Alarm (After entering wrong password 5 times in a row)
★ Fire Alarm (Only from inside the room) 
★ Voice Guide ( English, Vietnamese, Chinese, Korean languages are available)
★ Random Password entry ( up to 20 digits including actual password)
★ Battery (AA Alkaline type 4 Pieces)
★ Emergency Battery ( It is applied from outside when battery runs out)
★ Remote Control (Optional for additional charge)
★ Sound Mute
★ Antimicrobial Coating (Optional for additional charge)
★ Door Thickness - 35mm ~ 100mm
★ Weight- 3.1 k.g
★ Size - 85mm (W) -310mm (H) - 72mm (D)
★ Working Temperature -15 to +60 C
★ Product Material: Iron, Zinc, Ai Die casting
★ Country of Origin - South Korea",Security items,보안 용품,201508000000,pushpull.kr,2016-07-12,"Pushpull System Co., Ltd is professional smart door lock manufacturer in South Korea. Company produces its products under BABA lock brand. Being established in 2013, Company  operates its local business activities in Daejeon and Sejong city of South Korea. Company Headquarters is located in ETRI (Electronics and Technology Research Institute) which is the main research hub in South Korea where all Korean top companies conduct their research activities."
